"rgn_id","taxa_code","taxa_group","year","tonnes"
7,"Giant tiger prawn_5","SH",2010,"NA_to_zero"
7,"Giant tiger prawn_5","SH",2011,"NA_to_zero"
7,"Giant tiger prawn_5","SH",2012,"NA_to_zero"
7,"Giant tiger prawn_5","SH",2013,"NA_to_zero"
7,"Giant tiger prawn_5","SH",2014,"NA_to_zero"
7,"Giant tiger prawn_5","SH",2015,"NA_to_zero"
7,"Giant tiger prawn_5","SH",2016,"NA_to_zero"
8,"Bear paw clam_6","BI",2002,"0"
8,"Bear paw clam_6","BI",2003,"0"
8,"Bear paw clam_6","BI",2004,"0"
8,"Bear paw clam_6","BI",2005,"0"
8,"Bear paw clam_6","BI",2006,"0"
8,"Bear paw clam_6","BI",2007,"0"
8,"Bear paw clam_6","BI",2008,"0"
8,"Bear paw clam_6","BI",2009,"0"
8,"Bear paw clam_6","BI",2010,"0"
8,"Bear paw clam_6","BI",2011,"0"
8,"Bear paw clam_6","BI",2012,"0"
8,"Bear paw clam_6","BI",2013,"0"
8,"Bear paw clam_6","BI",2014,"0"
8,"Bear paw clam_6","BI",2015,"0"
8,"Bear paw clam_6","BI",2016,"0"
8,"Crocus giant clam_7","BI",2002,"0"
8,"Crocus giant clam_7","BI",2003,"0"
8,"Crocus giant clam_7","BI",2004,"0"
8,"Crocus giant clam_7","BI",2005,"0"
8,"Crocus giant clam_7","BI",2006,"0"
8,"Crocus giant clam_7","BI",2007,"0"
8,"Crocus giant clam_7","BI",2008,"0"
8,"Crocus giant clam_7","BI",2009,"0"
8,"Crocus giant clam_7","BI",2010,"0"
8,"Crocus giant clam_7","BI",2011,"0"
8,"Crocus giant clam_7","BI",2012,"0"
8,"Crocus giant clam_7","BI",2013,"0"
8,"Crocus giant clam_7","BI",2014,"0"
8,"Crocus giant clam_7","BI",2015,"0"
8,"Crocus giant clam_7","BI",2016,"0"
8,"Elongate giant clam_8","BI",2002,"0"
8,"Elongate giant clam_8","BI",2003,"0"
8,"Elongate giant clam_8","BI",2004,"0"
8,"Elongate giant clam_8","BI",2005,"0"
8,"Elongate giant clam_8","BI",2006,"0"
8,"Elongate giant clam_8","BI",2007,"0"
8,"Elongate giant clam_8","BI",2008,"0"
8,"Elongate giant clam_8","BI",2009,"0"
8,"Elongate giant clam_8","BI",2010,"0"
8,"Elongate giant clam_8","BI",2011,"0"
8,"Elongate giant clam_8","BI",2012,"0"
8,"Elongate giant clam_8","BI",2013,"0"
8,"Elongate giant clam_8","BI",2014,"0"
8,"Elongate giant clam_8","BI",2015,"0"
8,"Elongate giant clam_8","BI",2016,"0"
8,"Fluted giant clam_9","BI",2002,"0"
8,"Fluted giant clam_9","BI",2003,"0"
8,"Fluted giant clam_9","BI",2004,"0"
8,"Fluted giant clam_9","BI",2005,"0"
8,"Fluted giant clam_9","BI",2006,"0"
8,"Fluted giant clam_9","BI",2007,"0"
8,"Fluted giant clam_9","BI",2008,"0"
8,"Fluted giant clam_9","BI",2009,"0"
8,"Fluted giant clam_9","BI",2010,"0"
8,"Fluted giant clam_9","BI",2011,"0"
8,"Fluted giant clam_9","BI",2012,"0"
8,"Fluted giant clam_9","BI",2013,"0"
8,"Fluted giant clam_9","BI",2014,"0"
8,"Fluted giant clam_9","BI",2015,"0"
8,"Fluted giant clam_9","BI",2016,"0"
8,"Giant clam_10","BI",1989,"0"
8,"Giant clam_10","BI",1990,"0"
8,"Giant clam_10","BI",1991,"0"
8,"Giant clam_10","BI",1992,"0"
8,"Giant clam_10","BI",1993,"0"
8,"Giant clam_10","BI",1994,"0"
8,"Giant clam_10","BI",1995,"0"
8,"Giant clam_10","BI",1996,"0"
8,"Giant clam_10","BI",1997,"0"
8,"Giant clam_10","BI",1998,"0"
8,"Giant clam_10","BI",1999,"0"
8,"Giant clam_10","BI",2000,"0"
8,"Giant clam_10","BI",2001,"0"
8,"Giant clam_10","BI",2002,"0"
8,"Giant clam_10","BI",2003,"0"
8,"Giant clam_10","BI",2004,"0"
8,"Giant clam_10","BI",2005,"0"
8,"Giant clam_10","BI",2006,"0"
8,"Giant clam_10","BI",2007,"0"
8,"Giant clam_10","BI",2008,"0"
8,"Giant clam_10","BI",2009,"0"
8,"Giant clam_10","BI",2010,"0"
8,"Giant clam_10","BI",2011,"0"
8,"Giant clam_10","BI",2012,"0"
8,"Giant clam_10","BI",2013,"0"
8,"Giant clam_10","BI",2014,"0"
8,"Giant clam_10","BI",2015,"0"
8,"Giant clam_10","BI",2016,"NA_to_zero"
8,"Milkfish_11","F",2007,"0"
8,"Milkfish_11","F",2008,"0"
8,"Milkfish_11","F",2009,"0"
8,"Milkfish_11","F",2010,"0"
8,"Milkfish_11","F",2011,"0"
8,"Milkfish_11","F",2012,"0"
8,"Milkfish_11","F",2013,"0"
8,"Milkfish_11","F",2014,"0"
8,"Milkfish_11","F",2015,"0"
8,"Milkfish_11","F",2016,"0"
8,"Smooth giant clam_12","BI",2002,"0"
8,"Smooth giant clam_12","BI",2003,"0"
8,"Smooth giant clam_12","BI",2004,"0"
8,"Smooth giant clam_12","BI",2005,"0"
8,"Smooth giant clam_12","BI",2006,"0"
8,"Smooth giant clam_12","BI",2007,"0"
8,"Smooth giant clam_12","BI",2008,"0"
8,"Smooth giant clam_12","BI",2009,"0"
8,"Smooth giant clam_12","BI",2010,"0"
8,"Smooth giant clam_12","BI",2011,"0"
8,"Smooth giant clam_12","BI",2012,"0"
8,"Smooth giant clam_12","BI",2013,"0"
8,"Smooth giant clam_12","BI",2014,"0"
8,"Smooth giant clam_12","BI",2015,"0"
8,"Smooth giant clam_12","BI",2016,"0"
9,"Clams, etc. nei_13","BI",1984,"0"
9,"Clams, etc. nei_13","BI",1985,"0"
9,"Clams, etc. nei_13","BI",1986,"0"
9,"Clams, etc. nei_13","BI",1987,"0"
9,"Clams, etc. nei_13","BI",1988,"0"
9,"Clams, etc. nei_13","BI",1989,"0"
9,"Clams, etc. nei_13","BI",1990,"0"
9,"Clams, etc. nei_13","BI",1991,"0"
9,"Clams, etc. nei_13","BI",1992,"0"
9,"Clams, etc. nei_13","BI",1993,"0"
9,"Clams, etc. nei_13","BI",1994,"0"
9,"Clams, etc. nei_13","BI",1995,"0"
9,"Clams, etc. nei_13","BI",1996,"0"
9,"Clams, etc. nei_13","BI",1997,"0"
9,"Clams, etc. nei_13","BI",1998,"0"
9,"Clams, etc. nei_13","BI",1999,"0"
9,"Clams, etc. nei_13","BI",2000,"0"
9,"Clams, etc. nei_13","BI",2001,"0"
9,"Clams, etc. nei_13","BI",2002,"0"
9,"Clams, etc. nei_13","BI",2003,"0"
9,"Clams, etc. nei_13","BI",2004,"0"
9,"Clams, etc. nei_13","BI",2005,"0"
9,"Clams, etc. nei_13","BI",2006,"0"
9,"Clams, etc. nei_13","BI",2007,"0"
9,"Clams, etc. nei_13","BI",2008,"0"
9,"Clams, etc. nei_13","BI",2009,"0"
9,"Clams, etc. nei_13","BI",2010,"0"
9,"Clams, etc. nei_13","BI",2011,"0"
9,"Clams, etc. nei_13","BI",2012,"0"
9,"Clams, etc. nei_13","BI",2013,"0"
9,"Clams, etc. nei_13","BI",2014,"0"
9,"Clams, etc. nei_13","BI",2015,"NA_to_zero"
9,"Clams, etc. nei_13","BI",2016,"NA_to_zero"
9,"Milkfish_14","F",1984,"0"
9,"Milkfish_14","F",1985,"0"
9,"Milkfish_14","F",1986,"0"
9,"Milkfish_14","F",1987,"0"
9,"Milkfish_14","F",1988,"0"
9,"Milkfish_14","F",1989,"0"
9,"Milkfish_14","F",1990,"0"
9,"Milkfish_14","F",1991,"0"
9,"Milkfish_14","F",1992,"0"
9,"Milkfish_14","F",1993,"0"
9,"Milkfish_14","F",1994,"0"
9,"Milkfish_14","F",1995,"0"
9,"Milkfish_14","F",1996,"0"
9,"Milkfish_14","F",1997,"0"
9,"Milkfish_14","F",1998,"0"
9,"Milkfish_14","F",1999,"0"
9,"Milkfish_14","F",2000,"0"
9,"Milkfish_14","F",2001,"0"
9,"Milkfish_14","F",2002,"0"
9,"Milkfish_14","F",2003,"0"
9,"Milkfish_14","F",2004,"0"
9,"Milkfish_14","F",2005,"0"
9,"Milkfish_14","F",2006,"0"
9,"Milkfish_14","F",2007,"0"
9,"Milkfish_14","F",2008,"0"
9,"Milkfish_14","F",2009,"0"
9,"Milkfish_14","F",2010,"0"
9,"Milkfish_14","F",2011,"0"
9,"Milkfish_14","F",2012,"0"
9,"Milkfish_14","F",2013,"0"
9,"Milkfish_14","F",2014,"0"
9,"Milkfish_14","F",2015,"0"
9,"Milkfish_14","F",2016,"0"
10,"Milkfish_15","F",2001,"0"
10,"Milkfish_15","F",2002,"0"
10,"Milkfish_15","F",2003,"0"
10,"Milkfish_15","F",2004,"0"
10,"Milkfish_15","F",2005,"0"
10,"Milkfish_15","F",2006,"0"
10,"Milkfish_15","F",2007,"0"
10,"Milkfish_15","F",2008,"0"
10,"Milkfish_15","F",2009,"0"
10,"Milkfish_15","F",2010,"0"
10,"Milkfish_15","F",2011,"0"
10,"Milkfish_15","F",2012,"0"
10,"Milkfish_15","F",2013,"0"
10,"Milkfish_15","F",2014,"0"
10,"Milkfish_15","F",2015,"0"
10,"Milkfish_15","F",2016,"0"
13,"Banana prawn_16","SH",1970,"0"
13,"Banana prawn_16","SH",1971,"0"
13,"Banana prawn_16","SH",1972,"0"
13,"Banana prawn_16","SH",1973,"0"
13,"Banana prawn_16","SH",1974,"0"
13,"Banana prawn_16","SH",1975,"0"
13,"Banana prawn_16","SH",1976,"0"
13,"Banana prawn_16","SH",1977,"0"
13,"Banana prawn_16","SH",1978,"0"
13,"Banana prawn_16","SH",1979,"0"
13,"Banana prawn_16","SH",1980,"0"
13,"Banana prawn_16","SH",1981,"0"
13,"Banana prawn_16","SH",1982,"0"
13,"Banana prawn_16","SH",1983,"0"
13,"Banana prawn_16","SH",1984,"0"
13,"Banana prawn_16","SH",1985,"0"
13,"Banana prawn_16","SH",1986,"0"
13,"Banana prawn_16","SH",1987,"0"
13,"Banana prawn_16","SH",1988,"0"
13,"Banana prawn_16","SH",1989,"0"
13,"Banana prawn_16","SH",1990,"0"
13,"Banana prawn_16","SH",1991,"0"
13,"Banana prawn_16","SH",1992,"0"
13,"Banana prawn_16","SH",1993,"0"
13,"Banana prawn_16","SH",1994,"0"
13,"Banana prawn_16","SH",1995,"0"
13,"Banana prawn_16","SH",1996,"0"
13,"Banana prawn_16","SH",1997,"0"
13,"Banana prawn_16","SH",1998,"0"
13,"Banana prawn_16","SH",1999,"0"
13,"Banana prawn_16","SH",2000,"0"
13,"Banana prawn_16","SH",2001,"0"
13,"Banana prawn_16","SH",2002,"0"
13,"Banana prawn_16","SH",2003,"NA_to_zero"
13,"Banana prawn_16","SH",2004,"NA_to_zero"
13,"Banana prawn_16","SH",2005,"NA_to_zero"
13,"Banana prawn_16","SH",2006,"NA_to_zero"
13,"Banana prawn_16","SH",2007,"0"
13,"Banana prawn_16","SH",2008,"NA_to_zero"
13,"Banana prawn_16","SH",2009,"NA_to_zero"
13,"Banana prawn_16","SH",2010,"NA_to_zero"
13,"Banana prawn_16","SH",2011,"NA_to_zero"
13,"Banana prawn_16","SH",2012,"NA_to_zero"
13,"Banana prawn_16","SH",2013,"NA_to_zero"
13,"Banana prawn_16","SH",2014,"NA_to_zero"
13,"Banana prawn_16","SH",2015,"NA_to_zero"
13,"Banana prawn_16","SH",2016,"NA_to_zero"
13,"Milkfish_17","F",2003,"0"
13,"Milkfish_17","F",2004,"0"
13,"Milkfish_17","F",2005,"0"
13,"Milkfish_17","F",2006,"0"
13,"Milkfish_17","F",2007,"0"
13,"Milkfish_17","F",2008,"0"
13,"Milkfish_17","F",2009,"0"
13,"Milkfish_17","F",2010,"0"
13,"Milkfish_17","F",2011,"0"
13,"Milkfish_17","F",2012,"0"
13,"Milkfish_17","F",2013,"0"
13,"Milkfish_17","F",2014,"0"
13,"Milkfish_17","F",2015,"0"
13,"Milkfish_17","F",2016,"0"
13,"Mullets nei_18","F",1990,"0"
13,"Mullets nei_18","F",1991,"0"
13,"Mullets nei_18","F",1992,"0"
13,"Mullets nei_18","F",1993,"0"
13,"Mullets nei_18","F",1994,"0"
13,"Mullets nei_18","F",1995,"0"
13,"Mullets nei_18","F",1996,"0"
13,"Mullets nei_18","F",1997,"0"
13,"Mullets nei_18","F",1998,"0"
13,"Mullets nei_18","F",1999,"0"
13,"Mullets nei_18","F",2000,"0"
13,"Mullets nei_18","F",2001,"0"
13,"Mullets nei_18","F",2002,"0"
13,"Mullets nei_18","F",2003,"NA_to_zero"
13,"Mullets nei_18","F",2004,"NA_to_zero"
13,"Mullets nei_18","F",2005,"NA_to_zero"
13,"Mullets nei_18","F",2006,"NA_to_zero"
13,"Mullets nei_18","F",2007,"0"
13,"Mullets nei_18","F",2008,"NA_to_zero"
13,"Mullets nei_18","F",2009,"NA_to_zero"
13,"Mullets nei_18","F",2010,"NA_to_zero"
13,"Mullets nei_18","F",2011,"NA_to_zero"
13,"Mullets nei_18","F",2012,"NA_to_zero"
13,"Mullets nei_18","F",2013,"NA_to_zero"
13,"Mullets nei_18","F",2014,"NA_to_zero"
13,"Mullets nei_18","F",2015,"NA_to_zero"
13,"Mullets nei_18","F",2016,"NA_to_zero"
13,"Whiteleg shrimp_19","SH",2003,"0"
13,"Whiteleg shrimp_19","SH",2004,"0"
13,"Whiteleg shrimp_19","SH",2005,"0"
13,"Whiteleg shrimp_19","SH",2006,"0"
13,"Whiteleg shrimp_19","SH",2007,"0"
13,"Whiteleg shrimp_19","SH",2008,"0"
13,"Whiteleg shrimp_19","SH",2009,"0"
13,"Whiteleg shrimp_19","SH",2010,"0"
13,"Whiteleg shrimp_19","SH",2011,"0"
13,"Whiteleg shrimp_19","SH",2012,"0"
13,"Whiteleg shrimp_19","SH",2013,"0"
13,"Whiteleg shrimp_19","SH",2014,"0"
13,"Whiteleg shrimp_19","SH",2015,"0"
13,"Whiteleg shrimp_19","SH",2016,"0"
14,"Abalones nei_20","BI",1976,"0"
14,"Abalones nei_20","BI",1977,"0"
14,"Abalones nei_20","BI",1978,"0"
14,"Abalones nei_20","BI",1979,"0"
14,"Abalones nei_20","BI",1980,"0"
14,"Abalones nei_20","BI",1981,"0"
14,"Abalones nei_20","BI",1982,"0"
14,"Abalones nei_20","BI",1983,"0"
14,"Abalones nei_20","BI",1984,"0"
14,"Abalones nei_20","BI",1985,"0"
14,"Abalones nei_20","BI",1986,"0"
14,"Abalones nei_20","BI",1987,"0"
14,"Abalones nei_20","BI",1988,"0"
14,"Abalones nei_20","BI",1989,"0"
14,"Abalones nei_21","BI",1989,"0"
14,"Abalones nei_20","BI",1990,"0"
14,"Abalones nei_21","BI",1990,"0"
14,"Abalones nei_20","BI",1991,"0"
14,"Abalones nei_21","BI",1991,"0"
14,"Abalones nei_20","BI",1992,"0"
14,"Abalones nei_21","BI",1992,"0"
14,"Abalones nei_20","BI",1993,"0"
14,"Abalones nei_21","BI",1993,"0"
14,"Abalones nei_20","BI",1994,"0"
14,"Abalones nei_21","BI",1994,"0"
14,"Abalones nei_20","BI",1995,"0"
14,"Abalones nei_21","BI",1995,"0"
14,"Abalones nei_20","BI",1996,"0"
14,"Abalones nei_21","BI",1996,"0"
14,"Abalones nei_20","BI",1997,"0"
14,"Abalones nei_21","BI",1997,"0"
14,"Abalones nei_20","BI",1998,"0"
14,"Abalones nei_21","BI",1998,"0"
14,"Abalones nei_20","BI",1999,"0"
14,"Abalones nei_21","BI",1999,"0"
14,"Abalones nei_20","BI",2000,"0"
14,"Abalones nei_21","BI",2000,"0"
14,"Abalones nei_20","BI",2001,"0"
14,"Abalones nei_21","BI",2001,"0"
14,"Abalones nei_20","BI",2002,"0"
14,"Abalones nei_21","BI",2002,"0"
14,"Abalones nei_20","BI",2003,"0"
14,"Abalones nei_21","BI",2003,"0"
14,"Abalones nei_20","BI",2004,"0"
14,"Abalones nei_21","BI",2004,"0"
14,"Abalones nei_20","BI",2005,"0"
14,"Abalones nei_21","BI",2005,"0"
14,"Abalones nei_20","BI",2006,"0"
14,"Abalones nei_21","BI",2006,"0"
14,"Abalones nei_20","BI",2007,"0"
14,"Abalones nei_21","BI",2007,"0"
14,"Abalones nei_20","BI",2008,"0"
14,"Abalones nei_21","BI",2008,"0"
14,"Abalones nei_20","BI",2009,"0"
14,"Abalones nei_21","BI",2009,"0"
14,"Abalones nei_20","BI",2010,"0"
14,"Abalones nei_21","BI",2010,"0"
14,"Abalones nei_20","BI",2011,"0"
14,"Abalones nei_21","BI",2011,"0"
14,"Abalones nei_20","BI",2012,"0"
14,"Abalones nei_21","BI",2012,"0"
14,"Abalones nei_20","BI",2013,"0"
14,"Abalones nei_21","BI",2013,"0"
14,"Abalones nei_20","BI",2014,"0"
14,"Abalones nei_21","BI",2014,"0"
14,"Abalones nei_20","BI",2015,"0"
14,"Abalones nei_21","BI",2015,"0"
14,"Abalones nei_20","BI",2016,"0"
14,"Abalones nei_21","BI",2016,"0"
14,"Amberjacks nei_22","F",1993,"0"
14,"Amberjacks nei_22","F",1994,"0"
14,"Amberjacks nei_22","F",1995,"0"
14,"Amberjacks nei_23","F",1995,"0"
14,"Amberjacks nei_22","F",1996,"0"
14,"Amberjacks nei_23","F",1996,"0"
14,"Amberjacks nei_22","F",1997,"0"
14,"Amberjacks nei_23","F",1997,"0"
14,"Amberjacks nei_22","F",1998,"0"
14,"Amberjacks nei_23","F",1998,"0"
14,"Amberjacks nei_22","F",1999,"0"
14,"Amberjacks nei_23","F",1999,"0"
14,"Amberjacks nei_22","F",2000,"0"
14,"Amberjacks nei_23","F",2000,"0"
14,"Amberjacks nei_22","F",2001,"0"
14,"Amberjacks nei_23","F",2001,"0"
14,"Amberjacks nei_22","F",2002,"0"
14,"Amberjacks nei_23","F",2002,"0"
14,"Amberjacks nei_22","F",2003,"0"
14,"Amberjacks nei_23","F",2003,"0"
14,"Amberjacks nei_22","F",2004,"0"
14,"Amberjacks nei_23","F",2004,"0"
14,"Amberjacks nei_22","F",2005,"0"
14,"Amberjacks nei_23","F",2005,"0"
14,"Amberjacks nei_22","F",2006,"0"
14,"Amberjacks nei_23","F",2006,"0"
14,"Amberjacks nei_22","F",2007,"0"
14,"Amberjacks nei_23","F",2007,"0"
14,"Amberjacks nei_22","F",2008,"0"
14,"Amberjacks nei_23","F",2008,"0"
14,"Amberjacks nei_22","F",2009,"0"
14,"Amberjacks nei_23","F",2009,"0"
14,"Amberjacks nei_22","F",2010,"0"
14,"Amberjacks nei_23","F",2010,"0"
14,"Amberjacks nei_22","F",2011,"0"
14,"Amberjacks nei_23","F",2011,"0"
14,"Amberjacks nei_22","F",2012,"0"
14,"Amberjacks nei_23","F",2012,"0"
14,"Amberjacks nei_22","F",2013,"0"
14,"Amberjacks nei_23","F",2013,"0"
14,"Amberjacks nei_22","F",2014,"0"
14,"Amberjacks nei_23","F",2014,"0"
14,"Amberjacks nei_22","F",2015,"0"
14,"Amberjacks nei_23","F",2015,"0"
14,"Amberjacks nei_22","F",2016,"0"
14,"Amberjacks nei_23","F",2016,"0"
14,"Barramundi(=Giant seaperch)_24","F",1989,"0"
14,"Barramundi(=Giant seaperch)_24","F",1990,"0"
14,"Barramundi(=Giant seaperch)_24","F",1991,"0"
14,"Barramundi(=Giant seaperch)_24","F",1992,"0"
14,"Barramundi(=Giant seaperch)_24","F",1993,"0"
14,"Barramundi(=Giant seaperch)_24","F",1994,"0"
14,"Barramundi(=Giant seaperch)_24","F",1995,"0"
14,"Barramundi(=Giant seaperch)_24","F",1996,"0"
14,"Barramundi(=Giant seaperch)_25","F",1996,"0"
14,"Barramundi(=Giant seaperch)_24","F",1997,"0"
14,"Barramundi(=Giant seaperch)_25","F",1997,"0"
14,"Barramundi(=Giant seaperch)_24","F",1998,"0"
14,"Barramundi(=Giant seaperch)_25","F",1998,"0"
14,"Barramundi(=Giant seaperch)_24","F",1999,"0"
14,"Barramundi(=Giant seaperch)_25","F",1999,"0"
14,"Barramundi(=Giant seaperch)_24","F",2000,"0"
14,"Barramundi(=Giant seaperch)_25","F",2000,"0"
14,"Barramundi(=Giant seaperch)_24","F",2001,"0"
14,"Barramundi(=Giant seaperch)_25","F",2001,"0"
14,"Barramundi(=Giant seaperch)_24","F",2002,"0"
14,"Barramundi(=Giant seaperch)_25","F",2002,"0"
14,"Barramundi(=Giant seaperch)_24","F",2003,"0"
14,"Barramundi(=Giant seaperch)_25","F",2003,"0"
14,"Barramundi(=Giant seaperch)_24","F",2004,"0"
14,"Barramundi(=Giant seaperch)_25","F",2004,"0"
14,"Barramundi(=Giant seaperch)_24","F",2005,"0"
14,"Barramundi(=Giant seaperch)_25","F",2005,"0"
14,"Barramundi(=Giant seaperch)_24","F",2006,"0"
14,"Barramundi(=Giant seaperch)_25","F",2006,"0"
14,"Barramundi(=Giant seaperch)_24","F",2007,"0"
14,"Barramundi(=Giant seaperch)_25","F",2007,"0"
14,"Barramundi(=Giant seaperch)_24","F",2008,"0"
14,"Barramundi(=Giant seaperch)_25","F",2008,"0"
14,"Barramundi(=Giant seaperch)_24","F",2009,"0"
14,"Barramundi(=Giant seaperch)_25","F",2009,"0"
14,"Barramundi(=Giant seaperch)_24","F",2010,"0"
14,"Barramundi(=Giant seaperch)_25","F",2010,"0"
14,"Barramundi(=Giant seaperch)_24","F",2011,"0"
14,"Barramundi(=Giant seaperch)_25","F",2011,"0"
14,"Barramundi(=Giant seaperch)_24","F",2012,"0"
14,"Barramundi(=Giant seaperch)_25","F",2012,"0"
14,"Barramundi(=Giant seaperch)_24","F",2013,"0"
14,"Barramundi(=Giant seaperch)_25","F",2013,"0"
14,"Barramundi(=Giant seaperch)_24","F",2014,"0"
14,"Barramundi(=Giant seaperch)_25","F",2014,"0"
14,"Barramundi(=Giant seaperch)_24","F",2015,"0"
14,"Barramundi(=Giant seaperch)_25","F",2015,"0"
14,"Barramundi(=Giant seaperch)_24","F",2016,"0"
14,"Barramundi(=Giant seaperch)_25","F",2016,"NA_to_zero"
14,"Blackhead seabream_26","F",1989,"0"
14,"Blackhead seabream_27","F",1989,"0"
14,"Blackhead seabream_26","F",1990,"0"
14,"Blackhead seabream_27","F",1990,"0"
14,"Blackhead seabream_26","F",1991,"0"
14,"Blackhead seabream_27","F",1991,"0"
14,"Blackhead seabream_26","F",1992,"0"
14,"Blackhead seabream_27","F",1992,"0"
14,"Blackhead seabream_26","F",1993,"0"
14,"Blackhead seabream_27","F",1993,"0"
14,"Blackhead seabream_26","F",1994,"0"
